watched_at,action,type,title,year,trakt_rating,trakt_id,imdb_id,tmdb_id,tvdb_id,url,released,runtime,season_number,episode_number,episode_title,episode_released,episode_trakt_rating,episode_trakt_id,episode_imdb_id,episode_tmdb_id,episode_tvdb_id,genres
2021-10-18T22:33:26Z,watch,episode,Elite,2018,7.14339,129932,tt7134908,76669,346328,https://trakt.tv/shows/elite/seasons/3/episodes/2,2018-10-05,50,3,2,Samuel and Guzmán,2020-03-13T08:00:00Z,7.79397,4012535,tt10613656,2177361,7599396,"crime,mystery,drama"
2021-10-18T22:33:26Z,watch,episode,Elite,2018,7.14339,129932,tt7134908,76669,346328,https://trakt.tv/shows/elite/seasons/3/episodes/1,2018-10-05,49,3,1,Carla,2020-03-13T08:00:00Z,7.60233,4009675,tt10042142,2170005,7598456,"crime,mystery,drama"
2021-10-18T22:33:25Z,watch,episode,Elite,2018,7.14339,129932,tt7134908,76669,346328,https://trakt.tv/shows/elite/seasons/4/episodes/1,2018-10-05,55,4,1,The New Order,2021-06-18T07:00:00Z,7.36311,5111272,tt11867834,2869332,8353964,"crime,mystery,drama"
2021-10-18T21:13:21Z,watch,episode,Eureka,2006,8.11113,4596,tt0796264,4620,79334,https://trakt.tv/shows/eureka/seasons/2/episodes/10,2006-07-18,44,2,10,God is in the Details,2007-09-11T16:00:00Z,7.50947,343522,tt1060047,335249,333191,"comedy,drama,fantasy,science-fiction"
2021-10-18T20:20:31Z,watch,episode,Eureka,2006,8.11113,4596,tt0796264,4620,79334,https://trakt.tv/shows/eureka/seasons/2/episodes/9,2006-07-18,44,2,9,Sight Unseen,2007-09-04T16:00:00Z,7.68856,343521,tt1060058,335248,333190,"comedy,drama,fantasy,science-fiction"
2021-10-18T18:44:19Z,watch,episode,You're the Worst,2014,7.98359,60635,tt3228420,61118,281776,https://trakt.tv/shows/you-re-the-worst/seasons/5/episodes/13,2014-07-18,26,5,13,Pancakes,2019-04-04T02:00:00Z,8.5016,3412349,tt9059796,1730136,7069807,"comedy,drama,romance"
2021-10-18T17:59:47Z,watch,episode,You're the Worst,2014,7.98359,60635,tt3228420,61118,281776,https://trakt.tv/shows/you-re-the-worst/seasons/5/episodes/12,2014-07-18,26,5,12,We Were Having Such a Nice Day,2019-03-28T02:00:00Z,7.79848,3389771,tt9059784,1711687,7050129,"comedy,drama,romance"
2021-10-18T17:30:51Z,watch,episode,You're the Worst,2014,7.98359,60635,tt3228420,61118,281776,https://trakt.tv/shows/you-re-the-worst/seasons/5/episodes/11,2014-07-18,26,5,11,Four Goddamn More Days,2019-03-21T02:00:00Z,7.48746,3389770,tt9108578,1711686,7050128,"comedy,drama,romance"
2021-10-18T16:56:36Z,watch,episode,You're the Worst,2014,7.98359,60635,tt3228420,61118,281776,https://trakt.tv/shows/you-re-the-worst/seasons/5/episodes/10,2014-07-18,26,5,10,Magical Thinking,2019-03-14T02:00:00Z,7.44906,3363690,tt8041312,1708126,7024232,"comedy,drama,romance"
2021-10-18T16:31:57Z,watch,episode,You're the Worst,2014,7.98359,60635,tt3228420,61118,281776,https://trakt.tv/shows/you-re-the-worst/seasons/5/episodes/9,2014-07-18,26,5,9,Bachelor/Bachelorette Party Sunday Funday,2019-03-07T03:00:00Z,7.97895,3362150,tt8041310,1708125,7024231,"comedy,drama,romance"
2021-10-18T16:09:12Z,watch,episode,You're the Worst,2014,7.98359,60635,tt3228420,61118,281776,https://trakt.tv/shows/you-re-the-worst/seasons/5/episodes/8,2014-07-18,26,5,8,The Pillars of Creation,2019-02-28T03:00:00Z,7.19331,3352426,tt8041306,1695696,7013947,"comedy,drama,romance"
2021-10-18T15:40:21Z,watch,episode,You're the Worst,2014,7.98359,60635,tt3228420,61118,281776,https://trakt.tv/shows/you-re-the-worst/seasons/5/episodes/7,2014-07-18,26,5,7,Zero Eggplants,2019-02-21T03:00:00Z,7.65263,3338990,tt8041302,1684569,7005087,"comedy,drama,romance"
2021-10-18T15:07:00Z,watch,episode,You're the Worst,2014,7.98359,60635,tt3228420,61118,281776,https://trakt.tv/shows/you-re-the-worst/seasons/5/episodes/6,2014-07-18,26,5,6,This Brief Fermata,2019-02-14T03:00:00Z,7.49446,3321786,tt8041300,1677248,6991666,"comedy,drama,romance"
2021-10-18T04:29:04Z,watch,episode,You're the Worst,2014,7.98359,60635,tt3228420,61118,281776,https://trakt.tv/shows/you-re-the-worst/seasons/5/episodes/5,2014-07-18,26,5,5,A Very Good Boy,2019-02-07T03:00:00Z,7.41786,3311690,tt8041296,1664982,6982709,"comedy,drama,romance"
2021-10-18T04:03:17Z,watch,episode,You're the Worst,2014,7.98359,60635,tt3228420,61118,281776,https://trakt.tv/shows/you-re-the-worst/seasons/5/episodes/4,2014-07-18,26,5,4,What Money?,2019-01-31T03:00:00Z,7.55,3303347,tt8041294,1659050,6974445,"comedy,drama,romance"
2021-10-18T03:39:50Z,watch,episode,You're the Worst,2014,7.98359,60635,tt3228420,61118,281776,https://trakt.tv/shows/you-re-the-worst/seasons/5/episodes/3,2014-07-18,26,5,3,The One Thing We Don't Talk About,2019-01-24T03:00:00Z,7.223,3290919,tt8041288,1652836,6959847,"comedy,drama,romance"
2021-10-18T03:17:03Z,watch,episode,You're the Worst,2014,7.98359,60635,tt3228420,61118,281776,https://trakt.tv/shows/you-re-the-worst/seasons/5/episodes/2,2014-07-18,26,5,2,The Pin In My Grenade,2019-01-17T03:00:00Z,7.42857,3280371,tt8041286,1645304,6944397,"comedy,drama,romance"
2021-10-18T02:53:47Z,watch,episode,You're the Worst,2014,7.98359,60635,tt3228420,61118,281776,https://trakt.tv/shows/you-re-the-worst/seasons/5/episodes/1,2014-07-18,26,5,1,The Intransigence of Love,2019-01-10T03:00:00Z,7.14286,3225677,tt7639484,1612889,6893576,"comedy,drama,romance"
2021-10-18T02:27:03Z,watch,episode,You're the Worst,2014,7.98359,60635,tt3228420,61118,281776,https://trakt.tv/shows/you-re-the-worst/seasons/4/episodes/13,2014-07-18,26,4,13,It's Always Been This Way,2017-11-16T03:00:00Z,7.8975,2726525,tt7078594,1380985,6310577,"comedy,drama,romance"
2021-10-18T02:07:28Z,watch,episode,You're the Worst,2014,7.98359,60635,tt3228420,61118,281776,https://trakt.tv/shows/you-re-the-worst/seasons/4/episodes/12,2014-07-18,26,4,12,Like People,2017-11-16T03:00:00Z,7.52099,2726524,tt7080930,1380984,6310576,"comedy,drama,romance"
2021-10-18T01:47:58Z,watch,episode,You're the Worst,2014,7.98359,60635,tt3228420,61118,281776,https://trakt.tv/shows/you-re-the-worst/seasons/4/episodes/11,2014-07-18,26,4,11,"From the Beginning, I Was Screwed",2017-11-09T03:00:00Z,7.355,2722783,tt6914222,1365205,6304992,"comedy,drama,romance"
2021-10-18T01:24:29Z,watch,episode,You're the Worst,2014,7.98359,60635,tt3228420,61118,281776,https://trakt.tv/shows/you-re-the-worst/seasons/4/episodes/10,2014-07-18,26,4,10,Dad-Not-Dad,2017-11-02T02:00:00Z,7.35012,2684910,tt7080892,1365204,6247596,"comedy,drama,romance"
2021-10-18T00:54:40Z,watch,episode,You're the Worst,2014,7.98359,60635,tt3228420,61118,281776,https://trakt.tv/shows/you-re-the-worst/seasons/4/episodes/9,2014-07-18,26,4,9,Worldstar!,2017-10-26T02:00:00Z,7.49886,2674935,tt7102974,1365203,6231583,"comedy,drama,romance"
2021-10-18T00:27:59Z,watch,episode,You're the Worst,2014,7.98359,60635,tt3228420,61118,281776,https://trakt.tv/shows/you-re-the-worst/seasons/4/episodes/8,2014-07-18,26,4,8,A Bunch of Hornballs,2017-10-19T02:00:00Z,7.56763,2674933,tt7102964,1365202,6231580,"comedy,drama,romance"
2021-10-18T00:07:34Z,watch,episode,You're the Worst,2014,7.98359,60635,tt3228420,61118,281776,https://trakt.tv/shows/you-re-the-worst/seasons/4/episodes/7,2014-07-18,26,4,7,Not a Great Bet,2017-10-12T02:00:00Z,7.31034,2674927,tt7102958,1365200,6231577,"comedy,drama,romance"
2021-10-16T18:13:31Z,watch,episode,You're the Worst,2014,7.98359,60635,tt3228420,61118,281776,https://trakt.tv/shows/you-re-the-worst/seasons/4/episodes/6,2014-07-18,26,4,6,There's Always a Back Door,2017-10-05T02:00:00Z,7.38655,2674924,tt7102954,1365199,6231574,"comedy,drama,romance"
2021-10-16T17:54:05Z,watch,episode,You're the Worst,2014,7.98359,60635,tt3228420,61118,281776,https://trakt.tv/shows/you-re-the-worst/seasons/4/episodes/5,2014-07-18,26,4,5,"Fog of War, Bro",2017-09-28T02:00:00Z,7.66733,2674922,tt7091450,1350124,6231571,"comedy,drama,romance"
2021-10-16T17:40:20Z,watch,episode,You're the Worst,2014,7.98359,60635,tt3228420,61118,281776,https://trakt.tv/shows/you-re-the-worst/seasons/4/episodes/4,2014-07-18,26,4,4,This Is Just Marketing,2017-09-21T02:00:00Z,7.54291,2674919,tt7091448,1350123,6231567,"comedy,drama,romance"
2021-10-16T17:15:41Z,watch,episode,You're the Worst,2014,7.98359,60635,tt3228420,61118,281776,https://trakt.tv/shows/you-re-the-worst/seasons/4/episodes/3,2014-07-18,26,4,3,Odysseus,2017-09-14T02:00:00Z,7.7281,2674917,tt7091446,1350122,6231563,"comedy,drama,romance"
2021-10-16T03:50:07Z,watch,episode,You're the Worst,2014,7.98359,60635,tt3228420,61118,281776,https://trakt.tv/shows/you-re-the-worst/seasons/4/episodes/2,2014-07-18,26,4,2,It's Been (2),2017-09-07T02:00:00Z,7.70679,2640544,tt6986142,1350121,6174774,"comedy,drama,romance"
2021-10-16T00:32:08Z,watch,episode,You're the Worst,2014,7.98359,60635,tt3228420,61118,281776,https://trakt.tv/shows/you-re-the-worst/seasons/4/episodes/1,2014-07-18,26,4,1,It's Been (1),2017-09-07T02:00:00Z,7.61828,2632315,tt6186046,1340972,6161362,"comedy,drama,romance"
2021-10-16T00:04:51Z,watch,episode,You're the Worst,2014,7.98359,60635,tt3228420,61118,281776,https://trakt.tv/shows/you-re-the-worst/seasons/3/episodes/13,2014-07-18,26,3,13,No Longer Just Us,2016-11-17T03:00:00Z,7.81515,2341840,tt5712306,1240368,5751304,"comedy,drama,romance"
2021-10-16T00:04:50Z,watch,episode,You're the Worst,2014,7.98359,60635,tt3228420,61118,281776,https://trakt.tv/shows/you-re-the-worst/seasons/3/episodes/12,2014-07-18,26,3,12,You Knew It Was a Snake,2016-11-17T03:00:00Z,7.79225,2341839,tt5924292,1240367,5751303,"comedy,drama,romance"
2021-10-15T23:21:45Z,watch,episode,You're the Worst,2014,7.98359,60635,tt3228420,61118,281776,https://trakt.tv/shows/you-re-the-worst/seasons/3/episodes/11,2014-07-18,26,3,11,"The Inherent, Unsullied Qualitative Value of Anything",2016-11-10T03:00:00Z,7.57477,2341838,tt5924288,1237938,5751302,"comedy,drama,romance"
2021-10-15T22:48:42Z,watch,episode,You're the Worst,2014,7.98359,60635,tt3228420,61118,281776,https://trakt.tv/shows/you-re-the-worst/seasons/3/episodes/10,2014-07-18,26,3,10,"Talking to Me, Talking to Me",2016-11-03T02:00:00Z,7.49294,2310303,tt5542740,1237894,5710464,"comedy,drama,romance"
2021-10-15T21:52:34Z,watch,episode,You're the Worst,2014,7.98359,60635,tt3228420,61118,281776,https://trakt.tv/shows/you-re-the-worst/seasons/3/episodes/9,2014-07-18,26,3,9,The Seventh Layer,2016-10-27T02:00:00Z,6.86519,2310287,tt5924286,1234271,5710463,"comedy,drama,romance"
2021-10-15T21:25:11Z,watch,episode,You're the Worst,2014,7.98359,60635,tt3228420,61118,281776,https://trakt.tv/shows/you-re-the-worst/seasons/3/episodes/8,2014-07-18,26,3,8,Genetically Inferior Beta Males,2016-10-20T02:00:00Z,7.32121,2275619,tt5875108,1232823,5665614,"comedy,drama,romance"
2021-10-15T21:07:03Z,watch,episode,You're the Worst,2014,7.98359,60635,tt3228420,61118,281776,https://trakt.tv/shows/you-re-the-worst/seasons/3/episodes/7,2014-07-18,26,3,7,The Only Thing That Helps,2016-10-13T02:00:00Z,7.44648,2275618,tt5880044,1230905,5665613,"comedy,drama,romance"
2021-10-15T20:47:40Z,watch,episode,You're the Worst,2014,7.98359,60635,tt3228420,61118,281776,https://trakt.tv/shows/you-re-the-worst/seasons/3/episodes/6,2014-07-18,26,3,6,The Last Sunday Funday,2016-10-06T02:00:00Z,7.74892,2275617,tt5843776,1227246,5665612,"comedy,drama,romance"
2021-10-15T20:24:32Z,watch,episode,You're the Worst,2014,7.98359,60635,tt3228420,61118,281776,https://trakt.tv/shows/you-re-the-worst/seasons/3/episodes/5,2014-07-18,26,3,5,Twenty-Two,2016-09-29T02:00:00Z,7.70423,2275616,tt5924282,1227245,5665611,"comedy,drama,romance"
2021-10-15T20:01:57Z,watch,episode,You're the Worst,2014,7.98359,60635,tt3228420,61118,281776,https://trakt.tv/shows/you-re-the-worst/seasons/3/episodes/4,2014-07-18,26,3,4,Men Get Strong,2016-09-23T02:00:00Z,7.39853,2275615,tt5867042,1218495,5665610,"comedy,drama,romance"
2021-10-15T19:41:14Z,watch,episode,You're the Worst,2014,7.98359,60635,tt3228420,61118,281776,https://trakt.tv/shows/you-re-the-worst/seasons/3/episodes/3,2014-07-18,26,3,3,Bad News: Dude's Dead,2016-09-16T02:00:00Z,7.41457,2275612,tt5698752,1218494,5665609,"comedy,drama,romance"
2021-10-15T19:22:47Z,watch,episode,You're the Worst,2014,7.98359,60635,tt3228420,61118,281776,https://trakt.tv/shows/you-re-the-worst/seasons/3/episodes/2,2014-07-18,26,3,2,"Fix Me, Dummy",2016-09-09T02:00:00Z,7.50329,2275610,tt5444726,1218493,5665608,"comedy,drama,romance"
2021-10-15T18:37:24Z,watch,episode,Eureka,2006,8.11113,4596,tt0796264,4620,79334,https://trakt.tv/shows/eureka/seasons/2/episodes/8,2006-07-18,44,2,8,E=MC...?,2007-08-28T16:00:00Z,7.77206,343520,tt1060057,335247,333189,"comedy,drama,fantasy,science-fiction"
2021-10-15T17:24:34Z,watch,episode,Eureka,2006,8.11113,4596,tt0796264,4620,79334,https://trakt.tv/shows/eureka/seasons/2/episodes/7,2006-07-18,44,2,7,Family Reunion,2007-08-21T16:00:00Z,7.82707,343519,tt1060056,335246,333188,"comedy,drama,fantasy,science-fiction"
2021-10-15T17:24:33Z,watch,episode,Eureka,2006,8.11113,4596,tt0796264,4620,79334,https://trakt.tv/shows/eureka/seasons/2/episodes/6,2006-07-18,43,2,6,Noche de Sueños,2007-08-14T16:00:00Z,7.79604,343518,tt1060055,335245,333187,"comedy,drama,fantasy,science-fiction"
2021-10-15T06:43:33Z,watch,episode,You're the Worst,2014,7.98359,60635,tt3228420,61118,281776,https://trakt.tv/shows/you-re-the-worst/seasons/3/episodes/1,2014-07-18,26,3,1,Try Real Hard,2016-09-02T02:00:00Z,7.69114,2231238,tt5243684,1218492,5611261,"comedy,drama,romance"
2021-10-15T06:18:58Z,watch,episode,You're the Worst,2014,7.98359,60635,tt3228420,61118,281776,https://trakt.tv/shows/you-re-the-worst/seasons/2/episodes/13,2014-07-18,26,2,13,The Heart Is a Dumb Dumb,2015-12-10T03:00:00Z,8.17347,1980109,tt4216884,1109861,5325011,"comedy,drama,romance"
2021-10-15T05:58:46Z,watch,episode,You're the Worst,2014,7.98359,60635,tt3228420,61118,281776,https://trakt.tv/shows/you-re-the-worst/seasons/2/episodes/12,2014-07-18,26,2,12,Other Things You Could Be Doing,2015-12-03T03:00:00Z,7.93584,1980107,tt4581306,1109859,5325010,"comedy,drama,romance"
2021-10-15T05:34:59Z,watch,episode,You're the Worst,2014,7.98359,60635,tt3228420,61118,281776,https://trakt.tv/shows/you-re-the-worst/seasons/2/episodes/11,2014-07-18,26,2,11,A Rapidly Mutating Virus,2015-11-19T03:00:00Z,7.54186,1980106,tt4581304,1109858,5325009,"comedy,drama,romance"
2021-10-15T05:11:23Z,watch,episode,You're the Worst,2014,7.98359,60635,tt3228420,61118,281776,https://trakt.tv/shows/you-re-the-worst/seasons/2/episodes/10,2014-07-18,26,2,10,A Right Proper Story,2015-11-12T03:00:00Z,7.47336,1980105,tt4581302,1109857,5325008,"comedy,drama,romance"
2021-10-15T04:50:45Z,watch,episode,You're the Worst,2014,7.98359,60635,tt3228420,61118,281776,https://trakt.tv/shows/you-re-the-worst/seasons/2/episodes/9,2014-07-18,26,2,9,LCD Soundsystem,2015-11-05T03:00:00Z,7.6312,1980104,tt4581300,1109854,5325007,"comedy,drama,romance"
2021-10-15T04:29:30Z,watch,episode,You're the Worst,2014,7.98359,60635,tt3228420,61118,281776,https://trakt.tv/shows/you-re-the-worst/seasons/2/episodes/8,2014-07-18,26,2,8,Spooky Sunday Funday,2015-10-29T02:00:00Z,7.70562,1980103,tt4581298,1109852,5325006,"comedy,drama,romance"
2021-10-15T03:59:56Z,watch,episode,You're the Worst,2014,7.98359,60635,tt3228420,61118,281776,https://trakt.tv/shows/you-re-the-worst/seasons/2/episodes/7,2014-07-18,26,2,7,There Is Not Currently a Problem,2015-10-22T02:00:00Z,7.83285,1980102,tt4581296,1109850,5325005,"comedy,drama,romance"
2021-10-15T03:28:13Z,watch,episode,You're the Worst,2014,7.98359,60635,tt3228420,61118,281776,https://trakt.tv/shows/you-re-the-worst/seasons/2/episodes/6,2014-07-18,26,2,6,Side Bitch,2015-10-15T02:00:00Z,7.47068,1980100,tt4581292,1109849,5325004,"comedy,drama,romance"
2021-10-15T03:02:32Z,watch,episode,You're the Worst,2014,7.98359,60635,tt3228420,61118,281776,https://trakt.tv/shows/you-re-the-worst/seasons/2/episodes/5,2014-07-18,26,2,5,We Can Do Better Than This,2015-10-08T02:00:00Z,7.43323,1980098,tt4581290,1109846,5325003,"comedy,drama,romance"
2021-10-15T01:43:20Z,watch,movie,Twister,1996,7.05377,538,tt0117998,664,,https://trakt.tv/movies/twister-1996,1996-05-10,113,,,,,,,,,,"action,adventure,drama"
2021-10-15T01:43:07Z,watch,movie,2012,2009,6.29653,8477,tt1190080,14161,,https://trakt.tv/movies/2012-2009,2009-11-13,158,,,,,,,,,,"action,adventure,science-fiction"
2021-10-15T01:43:01Z,watch,movie,Geostorm,2017,6.4274,172685,tt1981128,274855,,https://trakt.tv/movies/geostorm-2017,2017-10-20,109,,,,,,,,,,"action,thriller,science-fiction"
2021-10-15T01:42:02Z,watch,movie,Zathura: A Space Adventure,2005,6.72737,3749,tt0406375,6795,,https://trakt.tv/movies/zathura-a-space-adventure-2005,2005-11-11,101,,,,,,,,,,"adventure,science-fiction,family"
2021-10-15T01:40:47Z,watch,movie,The Perks of Being a Wallflower,2012,8.00931,63693,tt1659337,84892,,https://trakt.tv/movies/the-perks-of-being-a-wallflower-2012,2012-09-21,103,,,,,,,,,,drama
2021-10-15T01:38:10Z,watch,movie,The Day After Tomorrow,2004,6.80582,346,tt0319262,435,,https://trakt.tv/movies/the-day-after-tomorrow-2004,2004-05-28,123,,,,,,,,,,"adventure,science-fiction,thriller"
2021-10-15T01:18:29Z,watch,episode,Station 19,2018,7.5734,127373,tt7053188,76773,341852,https://trakt.tv/shows/station-19/seasons/5/episodes/3,2018-03-23,43,5,3,Too Darn Hot,2021-10-15T02:00:00Z,7.54354,5457166,tt15415450,3204881,8729404,"drama,action,adventure"
2021-10-14T20:48:34Z,watch,episode,Eureka,2006,8.11113,4596,tt0796264,4620,79334,https://trakt.tv/shows/eureka/seasons/2/episodes/5,2006-07-18,42,2,5,"Duck, Duck Goose",2007-08-07T16:00:00Z,7.77289,343517,tt1060054,335244,333186,"comedy,drama,fantasy,science-fiction"
2021-10-14T17:36:33Z,watch,episode,Eureka,2006,8.11113,4596,tt0796264,4620,79334,https://trakt.tv/shows/eureka/seasons/2/episodes/4,2006-07-18,43,2,4,Games People Play,2007-07-31T16:00:00Z,7.87387,343516,tt1060053,335243,330053,"comedy,drama,fantasy,science-fiction"
2021-10-13T21:55:20Z,watch,episode,Eureka,2006,8.11113,4596,tt0796264,4620,79334,https://trakt.tv/shows/eureka/seasons/2/episodes/3,2006-07-18,44,2,3,Unpredictable,2007-07-24T16:00:00Z,7.72487,343515,tt1060052,335242,330052,"comedy,drama,fantasy,science-fiction"
2021-10-13T20:51:00Z,watch,episode,Eureka,2006,8.11113,4596,tt0796264,4620,79334,https://trakt.tv/shows/eureka/seasons/2/episodes/2,2006-07-18,44,2,2,"Try, Try Again",2007-07-17T16:00:00Z,7.76408,343514,tt1060051,335241,330051,"comedy,drama,fantasy,science-fiction"
2021-10-13T19:41:42Z,watch,episode,Eureka,2006,8.11113,4596,tt0796264,4620,79334,https://trakt.tv/shows/eureka/seasons/2/episodes/1,2006-07-18,44,2,1,Phoenix Rising,2007-07-10T16:00:00Z,7.7381,343513,tt1058924,335240,330050,"comedy,drama,fantasy,science-fiction"
2021-10-13T18:27:32Z,watch,episode,Eureka,2006,8.11113,4596,tt0796264,4620,79334,https://trakt.tv/shows/eureka/seasons/1/episodes/12,2006-07-18,44,1,12,Once in a Lifetime,2006-10-03T16:00:00Z,7.84483,343512,tt0859973,335239,308827,"comedy,drama,fantasy,science-fiction"
2021-10-13T18:26:23Z,watch,episode,Eureka,2006,8.11113,4596,tt0796264,4620,79334,https://trakt.tv/shows/eureka/seasons/1/episodes/11,2006-07-18,44,1,11,H.O.U.S.E. Rules,2006-09-26T16:00:00Z,7.89057,343511,tt0853526,335238,307470,"comedy,drama,fantasy,science-fiction"
2021-10-13T16:48:39Z,watch,episode,Eureka,2006,8.11113,4596,tt0796264,4620,79334,https://trakt.tv/shows/eureka/seasons/1/episodes/10,2006-07-18,44,1,10,Purple Haze,2006-09-19T16:00:00Z,7.76656,343510,tt0853528,335237,307469,"comedy,drama,fantasy,science-fiction"
2021-10-13T14:59:22Z,watch,episode,Eureka,2006,8.11113,4596,tt0796264,4620,79334,https://trakt.tv/shows/eureka/seasons/1/episodes/9,2006-07-18,41,1,9,Primal,2006-09-12T16:00:00Z,7.66997,343509,tt0853527,335236,307468,"comedy,drama,fantasy,science-fiction"
2021-10-13T13:51:08Z,watch,episode,Eureka,2006,8.11113,4596,tt0796264,4620,79334,https://trakt.tv/shows/eureka/seasons/1/episodes/8,2006-07-18,44,1,8,Right as Raynes,2006-09-05T16:00:00Z,7.76535,343508,tt0853529,335235,307467,"comedy,drama,fantasy,science-fiction"
2021-10-12T21:36:08Z,watch,episode,Eureka,2006,8.11113,4596,tt0796264,4620,79334,https://trakt.tv/shows/eureka/seasons/1/episodes/7,2006-07-18,42,1,7,Blink,2006-08-29T16:00:00Z,7.71752,343507,tt0849936,335234,307466,"comedy,drama,fantasy,science-fiction"
2021-10-12T20:27:20Z,watch,episode,Eureka,2006,8.11113,4596,tt0796264,4620,79334,https://trakt.tv/shows/eureka/seasons/1/episodes/6,2006-07-18,43,1,6,Dr. Nobel,2006-08-22T16:00:00Z,7.82551,343506,tt0822123,335233,307465,"comedy,drama,fantasy,science-fiction"
2021-10-12T06:29:58Z,watch,episode,You're the Worst,2014,7.98359,60635,tt3228420,61118,281776,https://trakt.tv/shows/you-re-the-worst/seasons/2/episodes/4,2014-07-18,26,2,4,All About That Paper,2015-10-01T02:00:00Z,7.41715,1976579,tt4581186,1103548,5322227,"comedy,drama,romance"
2021-10-12T05:58:04Z,watch,episode,You're the Worst,2014,7.98359,60635,tt3228420,61118,281776,https://trakt.tv/shows/you-re-the-worst/seasons/2/episodes/3,2014-07-18,26,2,3,Born Dead,2015-09-24T02:00:00Z,7.45092,1976578,tt4579968,1103547,5322226,"comedy,drama,romance"
2021-10-12T05:33:14Z,watch,episode,Station 19,2018,7.5734,127373,tt7053188,76773,341852,https://trakt.tv/shows/station-19/seasons/5/episodes/2,2018-03-23,43,5,2,Can't Feel My Face,2021-10-08T02:00:00Z,7.45855,5457149,tt15295300,3204880,8729403,"drama,action,adventure"
2021-10-12T05:23:55Z,watch,episode,Eureka,2006,8.11113,4596,tt0796264,4620,79334,https://trakt.tv/shows/eureka/seasons/1/episodes/5,2006-07-18,44,1,5,Invincible,2006-08-15T16:00:00Z,7.73773,343505,tt0805757,335232,307464,"comedy,drama,fantasy,science-fiction"
2021-10-12T03:52:27Z,watch,episode,You're the Worst,2014,7.98359,60635,tt3228420,61118,281776,https://trakt.tv/shows/you-re-the-worst/seasons/2/episodes/2,2014-07-18,26,2,2,Crevasses,2015-09-17T02:00:00Z,7.51075,1969645,tt4564624,1103546,5316451,"comedy,drama,romance"
2021-10-12T03:30:23Z,watch,episode,Eureka,2006,8.11113,4596,tt0796264,4620,79334,https://trakt.tv/shows/eureka/seasons/1/episodes/4,2006-07-18,42,1,4,Alienated,2006-08-08T16:00:00Z,7.62672,343504,tt0841235,335231,307463,"comedy,drama,fantasy,science-fiction"
2021-10-12T02:15:30Z,watch,episode,Eureka,2006,8.11113,4596,tt0796264,4620,79334,https://trakt.tv/shows/eureka/seasons/1/episodes/3,2006-07-18,44,1,3,Before I Forget,2006-08-01T16:00:00Z,7.83528,343503,tt0822121,335230,307462,"comedy,drama,fantasy,science-fiction"
2021-10-12T01:51:39Z,watch,episode,Eureka,2006,8.11113,4596,tt0796264,4620,79334,https://trakt.tv/shows/eureka/seasons/1/episodes/2,2006-07-18,43,1,2,Many Happy Returns,2006-07-25T16:00:00Z,7.75805,343502,tt0822122,335229,307461,"comedy,drama,fantasy,science-fiction"
2021-10-11T22:34:28Z,watch,episode,Eureka,2006,8.11113,4596,tt0796264,4620,79334,https://trakt.tv/shows/eureka/seasons/1/episodes/1,2006-07-18,85,1,1,Pilot,2006-07-18T16:00:00Z,7.95808,343501,tt0466369,335228,307459,"comedy,drama,fantasy,science-fiction"
2021-10-11T20:29:27Z,watch,movie,Into the Wild,2007,7.93977,3373,tt0758758,5915,,https://trakt.tv/movies/into-the-wild-2007,2007-09-21,148,,,,,,,,,,"adventure,drama"
2021-10-11T20:25:34Z,watch,movie,Seventeen,2019,7.37621,465846,tt8988748,623627,,https://trakt.tv/movies/seventeen-2019,2019-10-18,99,,,,,,,,,,"drama,comedy"
2021-10-11T19:41:09Z,watch,episode,You're the Worst,2014,7.98359,60635,tt3228420,61118,281776,https://trakt.tv/shows/you-re-the-worst/seasons/2/episodes/1,2014-07-18,26,2,1,The Sweater People,2015-09-10T02:00:00Z,7.66537,1796940,tt4076608,1103317,5291600,"comedy,drama,romance"
2021-10-11T03:22:33Z,watch,episode,You're the Worst,2014,7.98359,60635,tt3228420,61118,281776,https://trakt.tv/shows/you-re-the-worst/seasons/1/episodes/10,2014-07-18,26,1,10,Fists and Feet and Stuff,2014-09-19T02:00:00Z,8.16667,999627,tt3958040,1014113,4921145,"comedy,drama,romance"
2021-10-11T02:58:37Z,watch,episode,You're the Worst,2014,7.98359,60635,tt3228420,61118,281776,https://trakt.tv/shows/you-re-the-worst/seasons/1/episodes/9,2014-07-18,26,1,9,Constant Horror and Bone-Deep Dissatisfaction,2014-09-12T02:00:00Z,7.49928,999626,tt3887452,1014112,4921144,"comedy,drama,romance"
2021-10-11T02:33:28Z,watch,episode,You're the Worst,2014,7.98359,60635,tt3228420,61118,281776,https://trakt.tv/shows/you-re-the-worst/seasons/1/episodes/8,2014-07-18,26,1,8,Finish Your Milk,2014-09-05T02:00:00Z,7.75374,999625,tt4004172,1014111,4921143,"comedy,drama,romance"
2021-10-11T01:59:07Z,watch,episode,You're the Worst,2014,7.98359,60635,tt3228420,61118,281776,https://trakt.tv/shows/you-re-the-worst/seasons/1/episodes/7,2014-07-18,26,1,7,Equally Dead Inside,2014-08-29T02:00:00Z,7.61394,966718,tt3994074,1002059,4921142,"comedy,drama,romance"
2021-10-11T01:34:22Z,watch,episode,You're the Worst,2014,7.98359,60635,tt3228420,61118,281776,https://trakt.tv/shows/you-re-the-worst/seasons/1/episodes/6,2014-07-18,26,1,6,PTSD,2014-08-22T02:00:00Z,7.62125,966717,tt3889894,1002058,4921141,"comedy,drama,romance"
